"; PTT 233568, Serial 21P2114, Run 5 - 0.25&deg; Grid Size @ 20-Dec-2022 19:11"
"; Marine @ 3.0 meters/second, Model Score 43.17"
"; 3 Status Clock Corrections, 323 Twilights, 162 SSTs, 2 User Locations"
"; SST Reference Data Set: NOAA OI SST V2 High Resolution, Bathymetry Reference Data Set: ETOPO1-Bedrock"

DeployID,Ptt,Date,Most Likely Latitude,Most Likely Longitude,Observation Type,Observed SST,Satellite SST,Observed Depth,Bathymetry Depth,Observation LL (MSS),Observation Score,Sunrise,Sunset
THUALB_2022_04,233568,14-Oct-2022 15:53:51,5.15,-162.575,Light - Dawn,,,48,4465,,66.2723307460923,,
THUALB_2022_04,233568,15-Oct-2022 00:00:00,5.125,-162.425,None,,,,,,,15-Oct-2022 16:35:10,16-Oct-2022 04:35:29
THUALB_2022_04,233568,15-Oct-2022 04:01:21,5.125,-162.35,Light - Dusk,,,240,4511,,0.1,,
THUALB_2022_04,233568,15-Oct-2022 12:00:00,5.125,-162.2,None,,,,,,,,
THUALB_2022_04,233568,15-Oct-2022 15:57:36,5.15,-162.125,Light - Dawn,,,80,4431,,39.471070709492,,
THUALB_2022_04,233568,15-Oct-2022 17:00:06,5.15,-162.125,SST,27.6,27.4812516542276,1,4431,,80.2205282397574,,
THUALB_2022_04,233568,16-Oct-2022 00:00:00,5.15,-162.15,None,,,,,,,16-Oct-2022 16:34:00,17-Oct-2022 04:34:01
THUALB_2022_04,233568,16-Oct-2022 04:43:51,5.175,-162.175,Light - Dusk,,,80,4431,,42.6704714702157,,
THUALB_2022_04,233568,16-Oct-2022 12:00:00,5.275,-162.15,None,,,,,,,,
THUALB_2022_04,233568,16-Oct-2022 15:00:06,5.325,-162.125,SST,27.9,27.6912583984269,1,3855,,67.7267930757012,,
THUALB_2022_04,233568,16-Oct-2022 15:51:21,5.325,-162.125,Light - Dawn,,,144,3855,,0.100000040442487,,
THUALB_2022_04,233568,17-Oct-2022 00:00:00,5.275,-162.125,None,,,,,,,17-Oct-2022 16:33:54,18-Oct-2022 04:33:30
THUALB_2022_04,233568,17-Oct-2022 04:20:06,5.275,-162.125,Light - Dusk,,,208,3855,,79.7997212483463,,
THUALB_2022_04,233568,17-Oct-2022 10:00:06,5.325,-162.075,SST,28,27.8108449418015,1,3855,,70.2066311868795,,
THUALB_2022_04,233568,17-Oct-2022 12:00:00,5.325,-162.075,None,,,,,,,,
THUALB_2022_04,233568,17-Oct-2022 16:03:51,5.3,-162.05,Light - Dawn,,,208,3855,,92.2650529925427,,
THUALB_2022_04,233568,18-Oct-2022 00:00:00,5.275,-162,None,,,,,,,18-Oct-2022 16:33:20,19-Oct-2022 04:32:40
THUALB_2022_04,233568,18-Oct-2022 04:16:21,5.3,-161.975,Light - Dusk,,,208,3681,,77.8601129021993,,
THUALB_2022_04,233568,18-Oct-2022 09:00:06,5.3,-161.9,SST,28.5,28.1687692328294,1,3681,,60.9273835395636,,
THUALB_2022_04,233568,18-Oct-2022 12:00:00,5.275,-161.925,None,,,,,,,,
THUALB_2022_04,233568,18-Oct-2022 15:43:51,5.225,-161.925,Light - Dawn,,,144,4115,,94.0696064424544,,
THUALB_2022_04,233568,19-Oct-2022 00:00:00,5.15,-161.925,None,,,,,,,19-Oct-2022 16:32:54,20-Oct-2022 04:32:09
THUALB_2022_04,233568,19-Oct-2022 04:21:21,5.125,-161.9,Light - Dusk,,,80,4115,,94.2398707477518,,
THUALB_2022_04,233568,19-Oct-2022 09:00:06,5.1,-161.875,SST,28.4,28.222503537337,2,4115,,69.6865133960835,,
THUALB_2022_04,233568,19-Oct-2022 12:00:00,5.025,-161.9,None,,,,,,,,
THUALB_2022_04,233568,19-Oct-2022 16:00:06,4.975,-161.95,Light - Dawn,,,208,4187,,87.7306408878748,,
THUALB_2022_04,233568,20-Oct-2022 00:00:00,4.875,-162,None,,,,,,,20-Oct-2022 16:32:57,21-Oct-2022 04:32:21
THUALB_2022_04,233568,20-Oct-2022 04:18:51,4.825,-162,Light - Dusk,,,208,4187,,66.7330715440386,,
THUALB_2022_04,233568,20-Oct-2022 11:00:06,4.7,-161.925,SST,28.1,28.0645835986402,1,4404,,74.5860763208603,,
THUALB_2022_04,233568,20-Oct-2022 12:00:00,4.7,-161.925,None,,,,,,,,
THUALB_2022_04,233568,20-Oct-2022 15:55:06,4.675,-161.925,Light - Dawn,,,176,4404,,91.080567197275,,
THUALB_2022_04,233568,21-Oct-2022 00:00:00,4.6,-161.875,None,,,,,,,21-Oct-2022 16:32:11,22-Oct-2022 04:31:47
THUALB_2022_04,233568,21-Oct-2022 04:20:06,4.575,-161.85,Light - Dusk,,,176,4404,,68.4374825269849,,
THUALB_2022_04,233568,21-Oct-2022 12:00:00,4.5,-161.8,None,,,,,,,,
THUALB_2022_04,233568,21-Oct-2022 15:00:06,4.45,-161.75,SST,28.3,28.2600002288818,1,4640,,80.3079341447756,,
THUALB_2022_04,233568,21-Oct-2022 15:46:21,4.45,-161.75,Light - Dawn,,,176,4640,,31.9227384876612,,
THUALB_2022_04,233568,22-Oct-2022 00:00:00,4.4,-161.9,None,,,,,,,22-Oct-2022 16:32:05,23-Oct-2022 04:31:47
THUALB_2022_04,233568,22-Oct-2022 04:10:06,4.35,-161.975,Light - Dusk,,,176,4640,,29.9461202397466,,
THUALB_2022_04,233568,22-Oct-2022 10:00:06,4.4,-161.875,SST,28.4,28.0591701798969,1,4640,,71.4693743009068,,
THUALB_2022_04,233568,22-Oct-2022 12:00:00,4.4,-161.875,None,,,,,,,,
THUALB_2022_04,233568,22-Oct-2022 15:43:51,4.425,-161.875,Light - Dawn,,,144,4640,,66.7318961176522,,
THUALB_2022_04,233568,23-Oct-2022 00:00:00,4.425,-161.9,None,,,,,,,23-Oct-2022 16:32:04,24-Oct-2022 04:31:31
THUALB_2022_04,233568,23-Oct-2022 04:01:21,4.425,-161.925,Light - Dusk,,,144,4640,,83.3052677499002,,
THUALB_2022_04,233568,23-Oct-2022 11:00:06,4.475,-161.95,SST,28.5,28.1733437229527,1,4640,,69.3546701343548,,
THUALB_2022_04,233568,23-Oct-2022 12:00:00,4.45,-161.95,None,,,,,,,,
THUALB_2022_04,233568,23-Oct-2022 15:46:21,4.4,-162.05,Light - Dawn,,,144,4495,,23.2596658088474,,
THUALB_2022_04,233568,24-Oct-2022 00:00:00,4.325,-162.15,None,,,,,,,24-Oct-2022 16:32:58,25-Oct-2022 04:32:22
THUALB_2022_04,233568,24-Oct-2022 04:01:21,4.3,-162.225,Light - Dusk,,,144,4495,,23.9355778458368,,
THUALB_2022_04,233568,24-Oct-2022 12:00:00,4.3,-162.025,None,,,,,,,,
THUALB_2022_04,233568,24-Oct-2022 15:00:06,4.3,-161.925,SST,28.4,28.3162553820345,1,4640,,85.9597852888122,,
THUALB_2022_04,233568,24-Oct-2022 15:57:36,4.3,-161.925,Light - Dawn,,,176,4640,,31.8331774971308,,
THUALB_2022_04,233568,25-Oct-2022 00:00:00,4.35,-162.075,None,,,,,,,25-Oct-2022 16:32:40,26-Oct-2022 04:31:50
THUALB_2022_04,233568,25-Oct-2022 03:48:51,4.35,-162.125,Light - Dusk,,,176,4495,,92.7640725707845,,
THUALB_2022_04,233568,25-Oct-2022 09:00:06,4.35,-162.225,SST,28.3,28.268747153812,1,4495,,84.6755965022228,,
THUALB_2022_04,233568,25-Oct-2022 12:00:00,4.375,-162.275,None,,,,,,,,
THUALB_2022_04,233568,25-Oct-2022 15:56:21,4.4,-162.35,Light - Dawn,,,80,4804,,32.5266277046454,,
THUALB_2022_04,233568,26-Oct-2022 00:00:00,4.425,-162.25,None,,,,,,,26-Oct-2022 16:33:26,27-Oct-2022 04:32:16
THUALB_2022_04,233568,26-Oct-2022 04:18:51,4.425,-162.2,Light - Dusk,,,144,4495,,86.3797784085813,,
THUALB_2022_04,233568,26-Oct-2022 12:00:00,4.45,-162.125,None,,,,,,,,
THUALB_2022_04,233568,26-Oct-2022 14:00:06,4.45,-162.1,SST,28.4,28.1858253383636,1,4495,,85.50938680073,,
THUALB_2022_04,233568,26-Oct-2022 16:00:06,4.45,-162.075,Light - Dawn,,,176,4495,,79.6324859663026,,
THUALB_2022_04,233568,27-Oct-2022 00:00:00,4.425,-162.025,None,,,,,,,27-Oct-2022 16:32:33,28-Oct-2022 04:31:10
THUALB_2022_04,233568,27-Oct-2022 04:15:06,4.425,-162,Light - Dusk,,,144,4640,,66.0706298614255,,
THUALB_2022_04,233568,27-Oct-2022 12:00:00,4.425,-161.875,None,,,,,,,,
THUALB_2022_04,233568,27-Oct-2022 15:00:06,4.45,-161.825,SST,28.3,28.1474981723891,1,4640,,90.7484044975323,,
THUALB_2022_04,233568,27-Oct-2022 15:58:51,4.45,-161.825,Light - Dawn,,,144,4640,,76.6853073141369,,
THUALB_2022_04,233568,28-Oct-2022 00:00:00,4.425,-161.65,None,,,,,,,28-Oct-2022 16:31:04,29-Oct-2022 04:29:29
THUALB_2022_04,233568,28-Oct-2022 03:51:21,4.425,-161.625,Light - Dusk,,,176,4570,,19.6368952400746,,
THUALB_2022_04,233568,28-Oct-2022 12:00:00,4.375,-161.775,None,,,,,,,,
THUALB_2022_04,233568,28-Oct-2022 13:00:06,4.35,-161.775,SST,28.2,28.1616693300671,2,4640,,87.4859856548477,,
THUALB_2022_04,233568,28-Oct-2022 15:53:51,4.35,-161.825,Light - Dawn,,,144,4640,,69.566363290558,,
THUALB_2022_04,233568,29-Oct-2022 00:00:00,4.275,-162,None,,,,,,,29-Oct-2022 16:32:21,30-Oct-2022 04:30:52
THUALB_2022_04,233568,29-Oct-2022 04:13:51,4.25,-162.1,Light - Dusk,,,144,4495,,46.1917950618866,,
THUALB_2022_04,233568,29-Oct-2022 10:00:06,4.275,-162.1,SST,28.3,28.1474974779288,1,4495,,82.4388134171605,,
THUALB_2022_04,233568,29-Oct-2022 12:00:00,4.25,-162.1,None,,,,,,,,
THUALB_2022_04,233568,29-Oct-2022 15:47:36,4.225,-162.1,Light - Dawn,,,144,4474,,52.8122248681229,,
THUALB_2022_04,233568,30-Oct-2022 00:00:00,4.2,-162.15,None,,,,,,,30-Oct-2022 16:32:56,31-Oct-2022 04:31:24
THUALB_2022_04,233568,30-Oct-2022 04:18:51,4.2,-162.2,Light - Dusk,,,144,4474,,45.969699499327,,
THUALB_2022_04,233568,30-Oct-2022 10:00:06,4.225,-162.25,SST,28.3,28.0074969757928,1,4403,,76.4212023531933,,
THUALB_2022_04,233568,30-Oct-2022 12:00:00,4.2,-162.25,None,,,,,,,,
THUALB_2022_04,233568,30-Oct-2022 15:56:21,4.15,-162.275,Light - Dawn,,,176,4403,,96.4511499272929,,
THUALB_2022_04,233568,31-Oct-2022 00:00:00,4.1,-162.3,None,,,,,,,31-Oct-2022 16:33:29,01-Nov-2022 04:31:58
THUALB_2022_04,233568,31-Oct-2022 04:12:36,4.075,-162.3,Light - Dusk,,,176,4403,,41.979654292088,,
THUALB_2022_04,233568,31-Oct-2022 10:00:06,4.1,-162.15,SST,28.3,27.9774974016349,1,4474,,68.6356101515351,,
THUALB_2022_04,233568,31-Oct-2022 12:00:00,4.075,-162.125,None,,,,,,,,
THUALB_2022_04,233568,31-Oct-2022 15:56:21,4,-162.025,Light - Dawn,,,176,4401,,17.1920292768862,,
THUALB_2022_04,233568,01-Nov-2022 00:00:00,4.05,-162.3,None,,,,,,,01-Nov-2022 16:33:29,02-Nov-2022 04:31:54
THUALB_2022_04,233568,01-Nov-2022 04:32:36,4.1,-162.425,Light - Dusk,,,112,4403,,29.1040729764295,,
THUALB_2022_04,233568,01-Nov-2022 12:00:00,4.2,-162.6,None,,,,,,,,
THUALB_2022_04,233568,01-Nov-2022 13:00:06,4.225,-162.6,SST,28.3,27.9699993133545,1,5058,,72.0386665336092,,
THUALB_2022_04,233568,01-Nov-2022 16:13:51,4.2,-162.65,Light - Dawn,,,176,5058,,46.9116243627936,,
THUALB_2022_04,233568,02-Nov-2022 00:00:00,4.15,-162.45,None,,,,,,,02-Nov-2022 16:34:16,03-Nov-2022 04:32:18
THUALB_2022_04,233568,02-Nov-2022 04:23:52,4.1,-162.35,Light - Dusk,,,80,4403,,83.8294044869549,,
THUALB_2022_04,233568,02-Nov-2022 11:00:07,4.1,-162.125,SST,28.2,27.8487420280333,1,4474,,65.3429677823236,,
THUALB_2022_04,233568,02-Nov-2022 12:00:00,4.1,-162.125,None,,,,,,,,
THUALB_2022_04,233568,02-Nov-2022 16:03:52,4.025,-161.95,Light - Dawn,,,208,4751,,14.6286390569196,,
THUALB_2022_04,233568,03-Nov-2022 00:00:00,3.95,-162.125,None,,,,,,,03-Nov-2022 16:32:51,04-Nov-2022 04:31:08
THUALB_2022_04,233568,03-Nov-2022 04:10:07,3.95,-162.175,Light - Dusk,,,176,4401,,31.1985441348441,,
THUALB_2022_04,233568,03-Nov-2022 12:00:00,4,-162.125,None,,,,,,,,
THUALB_2022_04,233568,03-Nov-2022 13:00:07,4,-162.125,SST,28.3,27.7620770644259,1,4401,,44.6616025783495,,
THUALB_2022_04,233568,03-Nov-2022 16:00:07,3.975,-162.1,Light - Dawn,,,208,4401,,35.1503217638214,,
THUALB_2022_04,233568,04-Nov-2022 00:00:00,4,-162.225,None,,,,,,,04-Nov-2022 16:33:24,05-Nov-2022 04:31:24
THUALB_2022_04,233568,04-Nov-2022 04:21:22,4.025,-162.325,Light - Dusk,,,144,4403,,48.4916829493414,,
THUALB_2022_04,233568,04-Nov-2022 12:00:00,4.075,-162.375,None,,,,,,,,
THUALB_2022_04,233568,04-Nov-2022 14:00:07,4.1,-162.375,SST,28.3,27.8108287673306,1,4403,,52.7196041617532,,
THUALB_2022_04,233568,04-Nov-2022 16:15:07,4.1,-162.4,Light - Dawn,,,208,4403,,68.178017157218,,
THUALB_2022_04,233568,05-Nov-2022 00:00:00,4.1,-162.475,None,,,,,,,05-Nov-2022 16:34:37,06-Nov-2022 04:32:14
THUALB_2022_04,233568,05-Nov-2022 03:57:37,4.125,-162.525,Light - Dusk,,,176,5058,,41.5303791530752,,
THUALB_2022_04,233568,05-Nov-2022 12:00:00,4.25,-162.375,None,,,,,,,,
THUALB_2022_04,233568,05-Nov-2022 14:00:07,4.3,-162.35,SST,28,27.8816580817435,1,4804,,77.3120372218951,,
THUALB_2022_04,233568,05-Nov-2022 16:12:37,4.275,-162.325,Light - Dawn,,,208,4804,,67.357230977441,,
THUALB_2022_04,233568,06-Nov-2022 00:00:00,4.325,-162.25,None,,,,,,,06-Nov-2022 16:34:07,07-Nov-2022 04:31:02
THUALB_2022_04,233568,06-Nov-2022 03:46:22,4.375,-162.2,Light - Dusk,,,176,4495,,49.4785986008615,,
THUALB_2022_04,233568,06-Nov-2022 10:00:07,4.45,-162.1,SST,28.3,27.6899896991474,2,4495,,50.712255489914,,
THUALB_2022_04,233568,06-Nov-2022 12:00:00,4.475,-162.05,None,,,,,,,,
THUALB_2022_04,233568,06-Nov-2022 16:12:37,4.5,-161.95,Light - Dawn,,,176,4640,,58.8751991194054,,
THUALB_2022_04,233568,07-Nov-2022 00:00:00,4.575,-161.925,None,,,,,,,07-Nov-2022 16:33:15,08-Nov-2022 04:29:24
THUALB_2022_04,233568,07-Nov-2022 04:03:52,4.625,-161.925,Light - Dusk,,,208,4404,,87.6298763502182,,
THUALB_2022_04,233568,07-Nov-2022 12:00:00,4.725,-161.925,None,,,,,,,,
THUALB_2022_04,233568,07-Nov-2022 13:00:07,4.75,-161.925,SST,28.1,27.8070674979024,1,4187,,67.0850785790904,,
THUALB_2022_04,233568,07-Nov-2022 16:06:22,4.75,-161.925,Light - Dawn,,,176,4187,,77.6375717327991,,
THUALB_2022_04,233568,08-Nov-2022 00:00:00,4.775,-161.975,None,,,,,,,08-Nov-2022 16:33:51,09-Nov-2022 04:29:20
THUALB_2022_04,233568,08-Nov-2022 04:00:07,4.8,-162.025,Light - Dusk,,,176,4286,,85.388227854922,,
THUALB_2022_04,233568,08-Nov-2022 12:00:00,4.85,-162.05,None,,,,,,,,
THUALB_2022_04,233568,08-Nov-2022 14:00:07,4.85,-162.075,SST,28.1,27.6116584185538,1,4286,,58.005025699692,,
THUALB_2022_04,233568,08-Nov-2022 16:12:37,4.875,-162.1,Light - Dawn,,,208,4286,,92.4093044275249,,
THUALB_2022_04,233568,09-Nov-2022 00:00:00,4.875,-162.15,None,,,,,,,09-Nov-2022 16:34:51,10-Nov-2022 04:29:54
THUALB_2022_04,233568,09-Nov-2022 04:17:37,4.875,-162.175,Light - Dusk,,,176,4286,,91.0187817174271,,
THUALB_2022_04,233568,09-Nov-2022 10:00:07,4.875,-162.2,SST,27.9,27.5449950562804,1,4286,,68.1085680941784,,
THUALB_2022_04,233568,09-Nov-2022 12:00:00,4.875,-162.225,None,,,,,,,,
THUALB_2022_04,233568,09-Nov-2022 16:08:52,4.875,-162.3,Light - Dawn,,,176,4729,,93.6545894323213,,
THUALB_2022_04,233568,10-Nov-2022 00:00:00,4.825,-162.375,None,,,,,,,10-Nov-2022 16:35:54,11-Nov-2022 04:30:52
THUALB_2022_04,233568,10-Nov-2022 04:06:22,4.8,-162.4,Light - Dusk,,,176,4729,,56.811043580514,,
THUALB_2022_04,233568,10-Nov-2022 11:00:07,4.8,-162.325,SST,27.9,27.3245643397393,1,4729,,50.6587242231456,,
THUALB_2022_04,233568,10-Nov-2022 12:00:00,4.8,-162.325,None,,,,,,,,
THUALB_2022_04,233568,10-Nov-2022 16:12:37,4.775,-162.325,Light - Dawn,,,176,4729,,93.1440476662433,,
THUALB_2022_04,233568,11-Nov-2022 00:00:00,4.725,-162.25,None,,,,,,,11-Nov-2022 16:35:28,12-Nov-2022 04:30:31
THUALB_2022_04,233568,11-Nov-2022 04:12:37,4.7,-162.2,Light - Dusk,,,240,4490,,78.3048231252431,,
THUALB_2022_04,233568,11-Nov-2022 12:00:00,4.675,-162.125,None,,,,,,,,
THUALB_2022_04,233568,11-Nov-2022 12:00:07,4.675,-162.125,SST,27.8,27.0949887808605,1,4490,,44.6443698828704,,
THUALB_2022_04,233568,11-Nov-2022 16:02:37,4.625,-162.175,Light - Dawn,,,240,4490,,71.815876158541,,
THUALB_2022_04,233568,12-Nov-2022 00:00:00,4.475,-162.275,None,,,,,,,12-Nov-2022 16:35:28,13-Nov-2022 04:30:59
THUALB_2022_04,233568,12-Nov-2022 04:11:22,4.425,-162.325,Light - Dusk,,,208,4804,,9.16517120476855,,
THUALB_2022_04,233568,12-Nov-2022 12:00:00,4.45,-161.95,None,,,,,,,,
THUALB_2022_04,233568,12-Nov-2022 13:00:07,4.45,-161.925,SST,27.4,27.1362517344289,1,4640,,62.3996049895532,,
THUALB_2022_04,233568,12-Nov-2022 16:00:07,4.425,-161.9,Light - Dawn,,,208,4640,,77.0530758920727,,
THUALB_2022_04,233568,13-Nov-2022 00:00:00,4.35,-161.75,None,,,,,,,13-Nov-2022 16:33:26,14-Nov-2022 04:29:07
THUALB_2022_04,233568,13-Nov-2022 04:07:37,4.3,-161.675,Light - Dusk,,,112,4570,,77.4791540274644,,
THUALB_2022_04,233568,13-Nov-2022 12:00:00,4.225,-161.575,None,,,,,,,,
THUALB_2022_04,233568,13-Nov-2022 15:53:52,4.2,-161.525,Light - Dawn,,,144,4744,,42.1881601874627,,
THUALB_2022_04,233568,13-Nov-2022 16:00:07,4.2,-161.525,SST,27.6,27.276671676724,1,4744,,74.4731998371165,,
THUALB_2022_04,233568,14-Nov-2022 00:00:00,4.125,-161.575,None,,,,,,,14-Nov-2022 16:32:40,15-Nov-2022 04:28:48
THUALB_2022_04,233568,14-Nov-2022 04:11:22,4.075,-161.625,Light - Dusk,,,144,4744,,55.4260958392361,,
THUALB_2022_04,233568,14-Nov-2022 12:00:00,4,-161.7,None,,,,,,,,
THUALB_2022_04,233568,14-Nov-2022 15:56:22,4,-161.8,Light - Dawn,,,176,4584,,9.511245593281,,
THUALB_2022_04,233568,14-Nov-2022 16:00:07,4,-161.8,SST,27.2,27.0700063505658,1,4584,,74.3125066754998,,
THUALB_2022_04,233568,15-Nov-2022 00:00:00,3.9,-161.8,None,,,,,,,15-Nov-2022 16:33:31,16-Nov-2022 04:30:06
THUALB_2022_04,233568,15-Nov-2022 04:18:52,3.875,-161.8,Light - Dusk,,,144,4584,,35.97360792782,,
THUALB_2022_04,233568,15-Nov-2022 12:00:00,3.775,-161.925,None,,,,,,,,
THUALB_2022_04,233568,15-Nov-2022 14:00:07,3.75,-161.925,SST,27.3,27.1150138774845,1,4584,,65.3876497094276,,
THUALB_2022_04,233568,15-Nov-2022 16:00:07,3.725,-162,Light - Dawn,,,144,4603,,76.8185026978323,,
THUALB_2022_04,233568,16-Nov-2022 00:00:00,3.575,-162.225,None,,,,,,,16-Nov-2022 16:35:01,17-Nov-2022 04:32:22
THUALB_2022_04,233568,16-Nov-2022 04:08:52,3.5,-162.35,Light - Dusk,,,144,5984,,12.3094641893806,,
THUALB_2022_04,233568,16-Nov-2022 12:00:00,3.45,-162.2,None,,,,,,,,
THUALB_2022_04,233568,16-Nov-2022 13:00:07,3.45,-162.175,SST,26.9,26.8746017196002,0,4716,,75.5758551300982,,
THUALB_2022_04,233568,16-Nov-2022 16:06:22,3.5,-162.15,Light - Dawn,,,208,4716,,55.8438090026987,,
THUALB_2022_04,233568,17-Nov-2022 00:00:00,3.55,-162.1,None,,,,,,,17-Nov-2022 16:34:45,18-Nov-2022 04:32:02
THUALB_2022_04,233568,17-Nov-2022 12:00:00,3.6,-162.075,None,,,,,,,,
THUALB_2022_04,233568,18-Nov-2022 00:00:00,3.65,-162.025,None,,,,,,,18-Nov-2022 16:34:51,19-Nov-2022 04:31:45
THUALB_2022_04,233568,18-Nov-2022 12:00:00,3.725,-161.975,None,,,,,,,,
THUALB_2022_04,233568,19-Nov-2022 00:00:00,3.8,-161.925,None,,,,,,,19-Nov-2022 16:34:57,20-Nov-2022 04:31:19
THUALB_2022_04,233568,19-Nov-2022 12:00:00,3.85,-161.9,None,,,,,,,,
THUALB_2022_04,233568,20-Nov-2022 00:00:00,3.925,-161.85,None,,,,,,,20-Nov-2022 16:35:08,21-Nov-2022 04:31:01
THUALB_2022_04,233568,20-Nov-2022 00:00:07,3.925,-161.85,SST,36.6,27.6100003234104,0,4584,,0.0999999999999999,,
THUALB_2022_04,233568,20-Nov-2022 04:08:52,3.975,-161.85,Light - Dusk,,,400,4584,,0.0999999999999999,,
THUALB_2022_04,233568,20-Nov-2022 04:42:37,3.975,-161.85,Light - Dawn,,,16,4584,,0.0999999999999998,,
THUALB_2022_04,233568,20-Nov-2022 12:00:00,4.05,-161.825,None,,,,,,,,
THUALB_2022_04,233568,20-Nov-2022 15:00:07,4.075,-161.825,SST,26.8,27.5412466061778,0,4751,,21.1029771807917,,
THUALB_2022_04,233568,20-Nov-2022 15:32:37,4.075,-161.825,Light - Dawn,,,16,4751,,52.3725307222067,,
THUALB_2022_04,233568,21-Nov-2022 00:00:00,4.1,-161.875,None,,,,,,,21-Nov-2022 16:35:48,22-Nov-2022 04:31:03
THUALB_2022_04,233568,21-Nov-2022 03:53:52,4.15,-161.9,Light - Dusk,,,16,4751,,95.7914245118806,,
THUALB_2022_04,233568,21-Nov-2022 03:57:37,4.15,-161.9,Light - Dusk,,,16,4751,,84.1343563913101,,
THUALB_2022_04,233568,21-Nov-2022 10:00:07,4.225,-161.95,SST,26.9,27.5133292852287,0,4751,,32.8909752885487,,
THUALB_2022_04,233568,21-Nov-2022 12:00:00,4.2,-161.95,None,,,,,,,,
THUALB_2022_04,233568,21-Nov-2022 15:36:22,4.25,-161.925,Light - Dawn,,,16,4640,,54.8487130548047,,
THUALB_2022_04,233568,22-Nov-2022 00:00:00,4.225,-161.95,None,,,,,,,22-Nov-2022 16:36:37,23-Nov-2022 04:31:22
THUALB_2022_04,233568,22-Nov-2022 04:26:22,4.3,-161.925,Light - Dusk,,,16,4640,,77.4918439022209,,
THUALB_2022_04,233568,22-Nov-2022 11:00:07,4.35,-161.925,SST,26.9,27.3424943155933,0,4640,,38.2306849208977,,
THUALB_2022_04,233568,22-Nov-2022 12:00:00,4.35,-161.925,None,,,,,,,,
THUALB_2022_04,233568,22-Nov-2022 15:40:07,4.375,-161.9,Light - Dawn,,,16,4640,,41.153838259618,,
THUALB_2022_04,233568,23-Nov-2022 00:00:00,4.425,-161.85,None,,,,,,,23-Nov-2022 16:36:52,24-Nov-2022 04:30:53
THUALB_2022_04,233568,23-Nov-2022 04:20:07,4.475,-161.825,Light - Dusk,,,16,4640,,72.2442611995196,,
THUALB_2022_04,233568,23-Nov-2022 08:00:07,4.55,-161.775,SST,27.2,27.3800058166628,0,4404,,61.5631144277114,,
THUALB_2022_04,233568,23-Nov-2022 12:00:00,4.6,-161.675,None,,,,,,,,
THUALB_2022_04,233568,23-Nov-2022 15:00:00,4.625,-161.65,User,,,,,,56.2856535360078,,
