DateTime,QualClass,Lat,Lon
2009.12.15 20:12:04,B,71.953,-128.439
2009.12.15 20:30:08,A,71.963,-128.349
2009.12.15 20:33:25,A,71.964,-128.355
2009.12.15 20:56:24,A,71.965,-128.356
2009.12.16 17:03:18,A,71.885,-128.39
2009.12.16 17:06:36,A,71.888,-128.42
2009.12.16 18:18:50,A,71.889,-128.419
2009.12.16 18:25:24,A,71.889,-128.416
2009.12.16 18:40:10,B,71.946,-128.477
2009.12.16 18:46:44,1,71.89,-128.409
2009.12.16 18:56:35,3,71.887,-128.415
2009.12.16 19:58:58,0,71.875,-128.467
2009.12.16 20:07:11,A,71.885,-128.418
2009.12.16 20:23:36,A,71.885,-128.429
2009.12.16 20:36:44,A,71.88,-128.412
2009.12.17 18:31:56,A,71.797,-128.487
2009.12.17 18:38:30,A,71.8,-128.503
2009.12.17 19:52:22,B,71.758,-128.631
2009.12.17 20:12:04,B,71.788,-128.535
2009.12.17 20:17:00,A,71.786,-128.524
2009.12.17 20:26:51,B,71.791,-128.522
2009.12.18 18:17:10,B,71.796,-129.04
2009.12.18 18:20:26,B,71.787,-129.051
2009.12.18 18:20:26,B,71.813,-129.082
2009.12.18 18:23:43,B,71.776,-129.13
2009.12.18 19:19:32,B,71.861,-129.022
2009.12.18 19:39:14,3,71.797,-129.065
2009.12.18 20:00:35,A,71.799,-129.073
2009.12.18 20:07:09,A,71.791,-129.113
2009.12.18 20:58:02,B,71.811,-129.121
2009.12.19 17:14:47,B,71.841,-129.675
2009.12.19 17:47:37,B,71.765,-129.507
2009.12.19 17:52:33,A,71.808,-129.569
2009.12.19 18:07:19,2,71.806,-129.582
2009.12.19 19:35:58,B,71.79,-129.402
2009.12.19 19:35:58,B,71.789,-129.589
2009.12.19 19:55:40,A,71.807,-129.688
2009.12.20 17:32:51,A,71.806,-129.988
2009.12.20 17:37:47,B,71.888,-130.143
2009.12.20 17:41:04,B,71.906,-129.924
2009.12.20 17:55:50,A,71.8,-129.988
2009.12.20 19:13:00,A,71.806,-130.053
2009.12.20 19:14:38,A,71.798,-130.01
2009.12.20 19:19:34,B,71.79,-130.083
2009.12.20 19:35:59,B,71.807,-130.081
2009.12.20 20:13:44,A,71.822,-130.096
2009.12.20 20:51:30,B,71.827,-130.038
2009.12.20 20:53:08,A,71.786,-130.005
2009.12.20 20:58:04,B,71.793,-130.13
2009.12.21 17:09:51,A,71.761,-130.339
2009.12.21 17:44:20,B,71.775,-130.336
2009.12.21 17:54:11,B,71.75,-130.333
2009.12.21 18:46:43,B,71.663,-130.364
2009.12.21 18:56:34,B,71.73,-130.101
2009.12.21 19:08:03,A,71.754,-130.375
2009.12.21 19:35:58,B,71.803,-130.319
2009.12.21 20:35:04,B,71.892,-130.796
2009.12.22 17:44:20,B,71.967,-131.847
2009.12.22 18:27:01,B,71.865,-130.635
2009.12.22 18:58:13,A,71.853,-130.647
2009.12.22 20:12:05,B,71.82,-130.255
2009.12.22 20:53:08,B,71.873,-130.267
2009.12.23 17:21:22,B,72.083,-131.29
2009.12.23 18:10:37,0,71.895,-131.022
2009.12.23 18:48:23,A,71.89,-130.868
2009.12.23 19:01:31,A,71.888,-130.854
2009.12.23 19:03:09,2,71.889,-130.847
2009.12.23 19:17:56,A,71.891,-130.855
2009.12.23 19:50:46,A,71.858,-130.614
2009.12.23 20:44:56,B,72.102,-131.323
2009.12.24 18:43:28,B,71.919,-131.866
2009.12.24 18:50:01,B,71.75,-131.251
2009.12.24 19:03:09,B,71.94,-130.745
2009.12.24 20:15:23,A,71.785,-131.143
2009.12.24 20:30:10,A,71.789,-131.179
2009.12.24 20:56:26,A,71.79,-131.189
2009.12.25 17:18:05,B,71.829,-131.301
2009.12.25 17:29:34,B,71.73,-131.572
2009.12.25 18:17:11,B,71.678,-131.572
2009.12.25 20:05:31,2,71.666,-131.587
2009.12.25 20:17:01,A,71.668,-131.587
2009.12.25 20:49:51,A,71.656,-131.579
2009.12.26 17:06:35,A,71.533,-131.836
2009.12.26 18:13:54,B,71.52,-131.839
2009.12.26 18:25:23,A,71.547,-131.838
2009.12.26 18:45:05,A,71.54,-131.865
2009.12.26 18:50:01,0,71.555,-131.884
2009.12.26 19:34:20,A,71.552,-131.831
2009.12.27 18:04:03,B,71.495,-131.898
2009.12.27 18:10:37,B,71.438,-131.813
2009.12.27 18:36:53,B,71.53,-131.766
2009.12.27 19:45:50,B,71.471,-131.892
2009.12.27 19:54:03,B,71.472,-131.943
2009.12.27 20:15:23,B,71.495,-131.969
2009.12.28 17:42:41,B,71.554,-131.771
2009.12.28 18:02:23,A,71.356,-132.091
2009.12.28 18:08:57,A,71.405,-132.596
2009.12.28 19:22:50,B,71.365,-133.005
2009.12.28 20:05:30,B,71.469,-133.177
2009.12.28 20:26:51,A,71.467,-132.537
2009.12.29 17:44:20,B,71.342,-132.706
2009.12.29 17:50:54,B,71.34,-132.773
2009.12.29 18:17:10,B,71.144,-133.05
2009.12.29 18:27:01,B,71.47,-133.863
2009.12.29 19:27:45,A,71.339,-132.953
2009.12.30 17:32:52,A,71.261,-133.204
2009.12.30 17:37:47,A,71.185,-132.756
2009.12.30 17:59:08,A,71.24,-133.208
2009.12.30 18:35:15,A,71.276,-133.231
2009.12.30 19:04:48,A,71.276,-133.288
2009.12.30 19:14:39,A,71.273,-133.276
2009.12.30 19:39:16,1,71.286,-133.411
2009.12.30 19:45:50,B,71.207,-133.666
2009.12.30 20:15:23,B,71.263,-133.359
2009.12.30 20:44:56,B,71.313,-133.545
2009.12.30 20:54:47,B,71.647,-131.443
2009.12.30 20:58:04,B,71.268,-133.395
2009.12.31 17:27:55,B,71.41,-134.232
2009.12.31 18:12:14,A,71.135,-133.545
2009.12.31 18:45:04,A,71.128,-133.544
2009.12.31 19:09:41,B,71.107,-133.512
2009.12.31 19:19:32,B,71.14,-133.712
2009.12.31 19:50:44,B,71.114,-133.657
2010.01.01 17:11:31,B,70.819,-132.609
2010.01.01 17:13:09,A,70.917,-133.217
2010.01.01 17:44:20,B,70.915,-133.265
2010.01.01 18:23:44,2,70.929,-132.895
2010.01.02 18:33:35,B,70.645,-130.504
2010.01.02 18:41:48,B,70.884,-130.279
2010.01.02 18:43:26,B,70.926,-131.341
2010.01.02 19:03:08,B,70.892,-131.632
2010.01.02 19:14:37,B,70.808,-131.56
2010.01.02 19:45:49,0,70.826,-131.909
2010.01.03 17:42:41,A,70.806,-131.59
2010.01.03 18:07:19,1,70.804,-131.6
2010.01.03 19:03:07,B,70.801,-131.583
2010.01.03 19:24:28,B,70.79,-131.592
2010.01.03 19:49:05,B,70.818,-131.666
2010.01.03 20:08:47,B,70.82,-131.519
2010.01.03 20:10:26,A,70.802,-131.591
2010.01.04 18:20:27,B,70.757,-131.159
2010.01.04 18:54:55,B,70.857,-130.784
2010.01.04 19:01:29,A,70.762,-131.36
2010.01.04 19:24:28,A,70.773,-131.429
2010.01.04 20:00:35,A,70.761,-131.348
2010.01.04 20:00:35,B,70.72,-131.134
2010.01.04 20:43:16,A,70.765,-131.358
2010.01.05 17:01:40,B,70.703,-131.222
2010.01.05 17:01:40,B,70.729,-131.269
2010.01.05 17:18:05,B,70.685,-131.06
2010.01.05 17:52:34,A,70.7,-131.216
2010.01.05 18:41:49,A,70.707,-131.22
2010.01.05 18:41:49,B,70.712,-131.232
2010.01.05 18:59:52,B,70.7,-131.208
2010.01.05 19:29:25,B,70.709,-131.249
2010.01.05 19:49:07,B,70.704,-131.242
2010.01.05 19:50:46,A,70.707,-131.23
2010.01.05 20:21:57,B,70.699,-131.205
2010.01.05 20:21:57,B,70.71,-131.211
2010.01.05 20:41:39,B,70.696,-131.234
2010.01.06 17:24:38,B,70.73,-131.191
2010.01.06 20:02:13,B,70.632,-129.486
2010.01.06 20:18:38,B,71.165,-132.095
2010.01.06 20:44:54,B,70.687,-130.996
2010.01.07 17:44:20,0,70.766,-131.174
2010.01.07 17:49:16,A,70.773,-131.232
2010.01.07 18:02:24,A,70.752,-131.228
2010.01.07 18:43:26,B,70.754,-131.226
2010.01.07 19:24:29,B,70.758,-131.296
2010.01.07 19:40:54,B,70.735,-130.908
2010.01.07 19:55:40,B,70.796,-131.246
2010.01.07 20:03:53,A,70.753,-131.138
2010.01.08 17:32:51,B,70.669,-130.866
2010.01.08 17:50:55,A,70.692,-130.724
2010.01.08 18:18:49,A,70.696,-130.698
2010.01.08 19:22:51,B,70.725,-131.038
2010.01.08 19:57:19,B,70.716,-130.814
2010.01.08 20:56:25,B,70.62,-131.011
2010.01.09 17:26:18,A,70.651,-130.675
2010.01.09 18:02:25,A,70.65,-130.68
2010.01.09 18:59:52,B,70.636,-130.682
2010.01.09 19:03:09,B,70.623,-130.657
2010.01.09 19:32:42,B,70.685,-130.728
2010.01.09 19:39:16,B,70.711,-130.435
2010.01.09 20:40:01,A,70.641,-130.682
2010.01.09 20:48:13,1,70.647,-130.691
2010.01.10 17:04:57,B,70.671,-130.65
2010.01.10 17:08:14,B,70.615,-130.34
2010.01.10 17:14:48,B,70.676,-130.661
2010.01.10 17:31:13,B,70.67,-130.667
2010.01.10 18:40:10,2,70.671,-130.663
2010.01.10 18:45:06,B,70.654,-130.729
2010.01.10 18:46:44,B,70.705,-130.708
2010.01.10 18:56:35,B,70.68,-130.678
2010.01.10 19:34:21,A,70.672,-130.642
2010.01.10 20:20:18,A,70.684,-130.675
2010.01.10 20:25:14,A,70.699,-130.701
2010.01.10 20:30:09,A,70.685,-130.642
2010.01.10 20:36:43,B,70.493,-131.132
2010.01.10 20:49:51,A,70.68,-130.651
2010.01.11 17:08:14,B,70.908,-130.13
2010.01.11 18:17:11,B,70.601,-132.278
2010.01.11 18:18:49,A,70.739,-130.595
2010.01.11 18:46:44,B,70.725,-130.38
2010.01.11 19:19:34,B,70.692,-130.477
2010.01.11 20:26:52,B,70.854,-130.959
2010.01.12 17:57:29,A,70.805,-130.343
2010.01.12 17:59:08,A,70.805,-130.343
2010.01.12 18:22:07,A,70.815,-130.331
2010.01.12 18:25:24,A,70.822,-130.365
2010.01.12 18:35:15,A,70.818,-130.33
2010.01.12 19:37:38,A,70.82,-130.299
2010.01.12 20:03:54,B,70.845,-130.387
2010.01.12 20:51:30,A,70.837,-130.321
2010.01.13 17:21:22,B,70.869,-130.252
2010.01.13 17:31:13,B,70.886,-130.234
2010.01.13 17:36:09,A,70.887,-130.223
2010.01.13 18:13:54,A,70.889,-130.208
2010.01.13 18:25:23,A,70.886,-130.249
2010.01.13 19:54:02,A,70.921,-130.254
2010.01.13 20:05:32,A,70.928,-130.12
2010.01.13 20:58:04,B,70.888,-130.237
2010.01.14 17:09:51,B,71.327,-130.847
2010.01.14 17:11:30,B,71.046,-129.85
2010.01.14 17:14:47,B,71.107,-130.64
2010.01.14 18:00:46,B,70.967,-130.008
2010.01.14 18:15:32,A,71.021,-130.314
2010.01.14 18:50:01,B,71.055,-130.29
2010.01.14 18:51:39,A,71.055,-130.3
2010.01.14 18:56:35,1,71.057,-130.312
2010.01.14 19:39:16,B,71.068,-130.295
2010.01.14 19:54:02,B,71.106,-130.236
2010.01.14 20:36:43,A,71.063,-130.257
2010.01.15 17:01:39,B,71.018,-130.134
2010.01.15 17:49:15,A,71.035,-130.07
2010.01.15 18:05:40,A,71.039,-130.078
2010.01.15 18:27:01,1,71.036,-130.073
2010.01.15 18:41:47,A,71.034,-130.105
2010.01.15 18:48:21,A,71.044,-130.129
2010.01.15 19:31:02,A,71.035,-130.068
2010.01.15 20:07:09,A,71.05,-130.115
2010.01.15 20:17:00,A,71.045,-130.101
2010.01.15 20:20:17,A,71.052,-130.056
2010.01.16 17:39:24,A,71.103,-129.897
2010.01.16 17:52:32,A,71.103,-129.89
2010.01.16 18:04:02,3,71.104,-129.895
2010.01.16 18:13:53,3,71.104,-129.895
2010.01.16 19:16:16,B,71.121,-129.905
2010.01.16 19:32:41,B,71.117,-129.869
2010.01.16 19:44:10,B,71.111,-129.997
2010.01.16 20:08:48,B,71.133,-129.775
2010.01.17 17:24:39,B,71.147,-129.847
2010.01.17 17:41:04,2,71.13,-129.75
2010.01.17 17:42:42,A,71.139,-129.762
2010.01.17 18:20:28,B,71.133,-129.78
2010.01.17 19:06:25,B,71.129,-129.759
2010.01.17 19:21:12,A,71.142,-129.831
2010.01.17 19:24:29,B,71.133,-129.761
2010.01.17 19:34:20,A,71.133,-129.798
2010.01.17 19:39:15,B,71.146,-129.773
2010.01.17 20:00:36,A,71.133,-129.74
2010.01.17 20:46:34,A,71.123,-129.733
2010.01.18 17:13:09,A,71.195,-129.576
2010.01.18 17:16:26,B,71.169,-129.568
2010.01.18 18:10:36,B,71.178,-129.713
2010.01.18 18:58:12,A,71.196,-129.561
2010.01.18 19:11:20,A,71.201,-129.557
2010.01.18 19:14:37,A,71.192,-129.539
2010.01.18 19:47:27,A,71.193,-129.565
2010.01.18 20:31:47,B,71.263,-129.54
2010.01.18 20:38:21,A,71.19,-129.527
2010.01.18 20:53:07,A,71.184,-129.551
2010.01.18 20:53:07,B,71.218,-129.728
2010.01.18 20:58:03,B,71.184,-129.62
2010.01.19 17:03:18,B,71.194,-129.403
2010.01.19 17:13:10,A,71.153,-129.446
2010.01.19 17:23:01,A,71.153,-129.428
2010.01.19 17:59:07,A,71.158,-129.408
2010.01.19 18:35:14,A,71.151,-129.41
2010.01.19 18:51:39,A,71.151,-129.411
2010.01.19 18:53:18,B,71.155,-129.419
2010.01.19 19:39:16,B,71.181,-129.407
2010.01.19 20:12:06,B,71.253,-129.755
2010.01.19 20:23:35,B,71.149,-129.487
2010.01.19 20:33:26,B,71.131,-129.461
2010.01.19 20:35:05,B,71.146,-129.405
2010.01.19 20:43:17,B,71.165,-129.382
2010.01.20 17:11:30,B,71.175,-129.587
2010.01.20 18:12:15,A,71.175,-129.557
2010.01.20 18:31:57,A,71.174,-129.57
2010.01.20 18:53:17,B,71.163,-129.598
2010.01.20 19:27:45,A,71.168,-129.522
2010.01.20 19:52:23,B,71.148,-129.469
2010.01.20 20:08:48,B,71.179,-129.57
2010.01.20 20:31:47,B,71.149,-129.528
2010.01.21 18:04:02,B,71.16,-129.479
2010.01.21 18:10:36,2,71.121,-129.459
2010.01.21 18:20:27,A,71.143,-129.47
2010.01.21 19:54:02,A,71.134,-129.466
2010.01.21 20:21:56,B,71.124,-129.46
2010.01.22 17:23:01,A,71.133,-129.619
2010.01.22 17:29:34,A,71.131,-129.646
2010.01.22 17:42:42,A,71.132,-129.659
2010.01.22 17:50:55,A,71.134,-129.678
2010.01.22 18:10:37,B,71.121,-129.647
2010.01.22 18:31:57,A,71.133,-129.697
2010.01.22 19:06:26,B,71.126,-129.635
2010.01.22 19:06:26,B,71.127,-129.702
2010.01.22 19:21:12,B,71.131,-129.676
2010.01.22 19:31:03,A,71.136,-129.715
2010.01.22 20:10:27,A,71.157,-129.565
2010.01.22 20:44:56,B,71.134,-129.618
2010.01.22 20:49:51,B,71.18,-129.404
2010.01.22 20:58:03,B,71.19,-129.564
2010.01.23 17:18:06,B,71.118,-129.904
2010.01.23 17:29:35,A,71.099,-129.762
2010.01.23 17:57:30,1,71.102,-129.813
2010.01.23 18:18:50,A,71.107,-129.833
2010.01.23 18:41:49,A,71.097,-129.836
2010.01.23 18:56:36,B,71.158,-129.885
2010.01.23 19:09:44,1,71.109,-129.816
2010.01.23 20:02:15,B,71.138,-129.725
2010.01.23 20:20:19,A,71.112,-129.828
2010.01.23 20:38:22,B,71.123,-129.761
2010.01.23 20:40:01,B,71.13,-129.775
2010.01.23 20:49:52,A,71.109,-129.824
2010.01.24 17:44:21,1,71.112,-129.766
2010.01.24 18:15:32,B,71.112,-129.783
2010.01.24 18:33:36,B,71.108,-129.726
2010.01.24 18:48:22,A,71.105,-129.722
2010.01.24 18:50:01,B,71.102,-129.73
2010.01.24 19:26:08,B,71.093,-129.719
2010.01.24 19:49:07,B,71.119,-129.7
2010.01.24 19:58:58,A,71.108,-129.753
2010.01.24 20:13:44,A,71.109,-129.705
2010.01.24 20:30:09,A,71.107,-129.706
2010.01.25 17:32:51,A,71.085,-129.625
2010.01.25 17:54:11,2,71.101,-129.69
2010.01.25 18:28:39,A,71.104,-129.691
2010.01.25 18:36:52,2,71.1,-129.687
2010.01.25 19:16:16,B,71.125,-129.768
2010.01.25 19:37:36,A,71.11,-129.721
2010.01.25 19:50:44,A,71.111,-129.709
2010.01.25 20:18:39,B,71.097,-129.606
2010.01.25 20:51:29,3,71.107,-129.741
2010.01.26 17:27:55,B,71.037,-129.699
2010.01.26 17:49:15,A,71.043,-129.806
2010.01.26 18:05:40,A,71.041,-129.807
2010.01.26 18:30:18,B,71.078,-129.755
2010.01.26 18:59:51,B,71.034,-129.783
2010.01.26 19:26:07,B,71.037,-129.701
2010.01.26 19:27:45,B,70.962,-129.683
2010.01.26 19:49:06,0,71.056,-129.976
2010.01.26 20:08:48,A,71.023,-129.734
2010.01.26 20:51:29,2,71.005,-129.738
2010.01.27 17:04:57,B,70.951,-129.803
2010.01.27 17:09:52,A,70.921,-129.483
2010.01.27 17:23:00,B,70.95,-129.589
2010.01.27 17:39:25,A,70.945,-129.642
2010.01.27 17:45:59,A,70.944,-129.647
2010.01.27 18:18:49,A,70.94,-129.626
2010.01.27 18:50:01,B,70.952,-129.624
2010.01.27 19:01:30,A,70.947,-129.624
2010.01.27 19:17:55,A,70.953,-129.623
2010.01.27 19:27:46,A,70.954,-129.639
2010.01.27 19:57:19,A,70.96,-129.61
2010.01.27 20:26:52,B,70.954,-129.635
2010.01.27 20:31:48,B,70.945,-129.599
2010.01.27 20:56:25,A,70.955,-129.612
2010.01.28 17:24:38,B,70.964,-129.755
2010.01.28 18:07:19,A,70.963,-129.756
2010.01.28 18:25:23,A,70.962,-129.766
2010.01.28 18:38:31,A,70.954,-129.778
2010.01.28 18:40:09,B,70.972,-129.755
2010.01.28 19:06:25,B,70.956,-129.796
2010.01.28 19:08:04,A,70.952,-129.793
2010.01.28 19:49:06,0,70.952,-129.829
2010.01.28 20:03:53,A,70.979,-129.844
2010.01.28 20:46:33,A,70.955,-129.826
2010.01.28 20:46:33,A,70.961,-129.814
2010.01.29 18:00:45,1,71.034,-130.55
2010.01.29 18:46:43,2,71.051,-130.529
2010.01.29 18:56:34,1,71.052,-130.554
2010.01.29 19:34:20,A,71.055,-130.56
2010.01.29 19:42:32,B,71.026,-130.397
2010.01.29 20:28:30,B,71.03,-130.44
2010.01.29 20:38:21,B,70.967,-131.1
2010.01.30 17:06:35,A,71.032,-130.837
2010.01.30 17:44:21,B,70.996,-130.824
2010.01.30 17:50:55,B,71.01,-130.792
2010.01.30 18:12:16,A,71.001,-130.809
2010.01.30 18:23:45,2,71.004,-130.818
2010.01.30 18:48:23,A,71.003,-130.831
2010.01.30 19:17:55,A,71.007,-130.865
2010.01.30 19:26:08,A,71.009,-130.784
2010.01.30 19:54:02,A,70.999,-130.783
2010.01.30 20:26:52,A,70.995,-130.669
2010.01.30 20:56:25,A,70.964,-130.684
2010.01.31 17:27:56,B,71.061,-130.663
2010.01.31 17:37:47,B,71.037,-130.62
2010.01.31 18:00:46,B,70.879,-130.69
2010.01.31 18:33:36,B,70.873,-131.153
2010.01.31 18:53:18,B,70.982,-131.086
2010.01.31 19:17:55,A,70.97,-131.033
2010.01.31 20:17:01,A,70.961,-131.061
2010.01.31 20:35:05,B,70.963,-131.04
2010.01.31 20:58:04,B,70.991,-130.984
2010.02.01 17:44:20,B,70.909,-130.687
2010.02.01 17:50:54,B,70.938,-130.787
2010.02.01 18:23:44,B,70.805,-130.744
2010.02.01 19:24:28,A,70.879,-130.811
2010.02.01 20:03:52,B,70.674,-130.984
2010.02.01 20:12:04,B,70.895,-130.738
2010.02.01 20:46:33,B,70.853,-130.71
2010.02.02 17:14:48,B,70.82,-130.828
2010.02.02 17:23:01,A,70.809,-130.529
2010.02.02 18:05:42,A,70.802,-130.486
2010.02.02 18:58:14,A,70.805,-130.45
2010.02.02 19:04:48,A,70.802,-130.478
2010.02.02 19:55:41,B,70.791,-130.517
2010.02.02 19:57:19,A,70.806,-130.428
2010.02.03 17:06:34,A,70.861,-129.714
2010.02.03 17:47:37,B,70.878,-129.75
2010.02.03 18:00:45,B,70.899,-129.622
2010.02.03 18:41:48,A,70.869,-129.673
2010.02.03 18:43:26,B,70.861,-129.67
2010.02.03 19:06:25,B,70.876,-129.649
2010.02.03 19:22:50,B,70.972,-130.235
2010.02.03 19:32:41,B,70.848,-129.628
2010.02.03 19:44:10,B,70.854,-129.593
2010.02.03 20:21:56,B,70.868,-129.654
2010.02.03 20:26:51,A,70.783,-130.026
2010.02.04 17:13:09,A,70.874,-129.315
2010.02.04 17:19:43,A,70.871,-129.314
2010.02.04 17:32:51,A,70.866,-129.317
2010.02.04 17:52:33,A,70.876,-129.299
2010.02.04 18:23:44,B,70.877,-129.487
2010.02.04 18:54:56,A,70.887,-129.317
2010.02.04 19:34:20,A,70.885,-129.298
2010.02.04 20:17:01,A,70.883,-129.329
2010.02.04 20:35:04,B,70.889,-129.313
2010.02.04 20:41:38,B,70.867,-129.383
2010.02.05 17:03:19,B,70.926,-129.201
2010.02.05 17:08:14,B,70.879,-129.298
2010.02.05 17:42:42,A,70.879,-129.326
2010.02.05 18:00:46,A,70.885,-129.288
2010.02.05 18:23:45,B,70.883,-129.315
2010.02.05 18:36:53,1,70.895,-129.279
2010.02.05 19:22:51,A,70.895,-129.257
2010.02.05 19:42:33,A,70.899,-129.303
2010.02.05 20:08:49,B,70.924,-129.141
2010.02.05 20:15:23,B,70.893,-129.23
2010.02.06 17:31:12,B,70.882,-129.448
2010.02.06 17:39:25,A,70.883,-129.445
2010.02.06 18:17:10,B,70.868,-129.481
2010.02.06 18:23:44,B,70.874,-129.468
2010.02.06 18:33:35,B,70.86,-129.423
2010.02.06 19:12:59,A,70.872,-129.508
2010.02.06 19:21:11,B,70.909,-129.384
2010.02.06 19:55:40,0,70.875,-129.516
2010.02.06 20:51:29,B,70.919,-129.309
2010.02.06 20:58:03,B,70.828,-129.417
2010.02.07 17:23:00,A,70.961,-129.958
2010.02.07 18:00:45,B,70.964,-129.98
2010.02.07 18:05:41,A,70.977,-129.983
2010.02.07 18:59:51,0,70.985,-130.028
2010.02.07 19:01:30,A,70.976,-130.02
2010.02.07 19:44:11,B,71.101,-129.951
2010.02.07 20:02:14,B,70.979,-130.022
2010.02.07 20:40:00,B,71.115,-129.695
2010.02.08 17:11:30,B,71.004,-130.24
2010.02.08 17:27:56,B,70.993,-130.167
2010.02.08 17:50:55,B,70.968,-130.301
2010.02.08 18:07:20,B,70.958,-130.533
2010.02.08 18:38:31,A,70.993,-130.17
2010.02.08 18:51:39,A,70.993,-130.16
2010.02.08 20:20:18,A,70.922,-129.731
2010.02.08 20:49:51,B,71.105,-130.227
2010.02.09 17:03:18,A,70.949,-129.936
2010.02.09 17:09:52,A,70.952,-129.931
2010.02.09 17:42:43,A,70.957,-129.91
2010.02.09 18:18:50,A,70.948,-129.87
2010.02.09 20:18:40,B,70.246,-133.125
2010.02.09 20:26:53,A,70.964,-129.878
2010.02.10 17:34:29,B,70.977,-129.864
2010.02.10 17:44:20,2,70.981,-129.978
2010.02.10 17:55:49,A,70.982,-129.977
2010.02.10 18:27:01,B,70.992,-129.841
2010.02.10 19:16:16,B,71.202,-129.199
2010.02.10 19:39:15,B,70.708,-127.792
2010.02.10 20:02:14,B,71.217,-130.44
2010.02.10 20:53:07,A,71,-129.976
2010.02.11 17:32:51,A,70.962,-130.377
2010.02.11 17:36:07,A,70.967,-130.413
2010.02.11 17:57:28,B,70.93,-130.379
2010.02.11 18:00:45,B,71.07,-130.546
2010.02.11 19:06:25,B,70.862,-130.715
2010.02.11 19:12:59,2,70.959,-130.455
2010.02.11 19:16:16,1,70.968,-130.49
2010.02.11 19:57:18,B,70.996,-130.43
2010.02.11 20:51:29,B,70.94,-130.514
2010.02.12 17:14:48,B,70.929,-131.053
2010.02.12 17:14:49,B,70.934,-131.116
2010.02.12 17:21:22,B,70.93,-131.15
2010.02.12 17:31:13,B,70.915,-131.432
2010.02.12 18:53:18,B,70.877,-131.109
2010.02.12 18:58:14,A,70.92,-131.158
2010.02.12 19:01:31,A,70.899,-131.134
2010.02.12 19:14:39,A,70.91,-131.153
2010.02.12 19:49:07,A,70.926,-131.161
2010.02.12 20:41:39,2,70.914,-131.205
2010.02.12 20:54:47,3,70.919,-131.224
2010.02.12 20:56:26,A,70.916,-131.231
2010.02.13 17:03:17,A,70.911,-131.752
2010.02.13 17:59:07,A,70.909,-131.783
2010.02.13 18:54:56,A,70.926,-132.019
2010.02.14 18:30:18,B,70.848,-131.115
2010.02.14 20:08:47,2,70.911,-132.157
2010.02.14 20:13:43,A,70.907,-132.193
2010.02.15 17:52:32,A,70.891,-132.469
2010.02.15 18:07:18,B,70.847,-132.98
2010.02.15 18:23:43,A,70.887,-132.482
2010.02.15 18:27:00,A,70.888,-132.474
2010.02.15 19:16:15,A,70.866,-132.514
2010.02.15 19:37:36,A,70.892,-132.524
2010.02.15 19:47:27,B,70.897,-132.444
2010.02.15 20:02:13,B,70.932,-132.467
2010.02.16 17:27:55,B,70.873,-132.246
2010.02.16 17:41:03,B,70.699,-132.384
2010.02.16 17:41:03,B,70.884,-132.61
2010.02.16 19:21:11,A,70.845,-132.499
2010.02.16 19:55:39,B,71.021,-132.458
2010.02.16 20:54:45,B,71.051,-132.779
2010.02.16 20:58:02,B,70.405,-133.475
2010.02.16 20:58:02,B,70.063,-131.572
2010.02.17 17:19:43,A,70.891,-132.586
2010.02.17 18:04:02,B,70.886,-132.563
2010.02.17 20:31:47,B,70.6,-131.104
2010.02.18 17:50:55,B,70.781,-132.757
2010.02.18 17:52:33,B,70.984,-133.298
2010.02.18 18:30:19,B,70.803,-132.1
2010.02.18 19:32:41,B,70.81,-132.616
2010.02.18 20:13:44,A,70.857,-132.705
2010.02.19 17:42:42,A,71.035,-133.364
2010.02.19 18:13:54,B,71.049,-133.436
2010.02.19 19:19:34,2,71.01,-133.457
2010.02.19 19:22:51,1,71.014,-133.476
2010.02.19 19:50:45,A,71.007,-133.516
2010.02.19 19:50:45,A,70.99,-133.421
2010.02.19 19:52:24,2,71.016,-133.56
2010.02.19 20:58:03,B,70.86,-134.103
2010.02.20 17:34:29,B,71.235,-134.529
2010.02.20 17:47:37,B,70.954,-134.767
2010.02.20 17:47:37,B,71.019,-135.076
2010.02.20 18:27:01,B,70.967,-135.006
2010.02.20 19:09:42,B,70.944,-135.038
2010.02.20 19:14:37,A,70.943,-135.077
2010.02.20 19:27:45,A,70.938,-135.073
2010.02.20 19:32:41,2,70.941,-135.11
2010.02.20 20:03:52,A,70.924,-135.114
2010.02.22 17:01:40,B,70.337,-135.404
2010.02.22 17:09:53,A,70.346,-135.407
2010.02.22 18:04:03,B,70.334,-135.412
2010.02.22 18:36:53,B,70.297,-135.437
2010.02.22 18:41:48,A,70.32,-135.494
2010.02.22 18:43:27,1,70.311,-135.457
2010.02.22 18:51:39,A,70.31,-135.478
2010.02.22 20:23:35,A,70.27,-135.523
2010.02.22 20:25:14,B,70.287,-135.513
2010.02.22 20:30:09,B,70.268,-135.494
2010.02.22 20:30:09,B,70.214,-135.652
2010.02.23 17:01:39,B,70.365,-135.42
2010.02.23 18:17:11,A,70.358,-135.508
2010.02.23 18:28:40,A,70.348,-135.458
2010.02.23 18:40:10,2,70.368,-135.446
2010.02.23 19:32:42,A,70.361,-135.473
2010.02.23 19:52:24,B,70.346,-135.442
2010.02.23 19:58:58,B,70.365,-135.48
2010.02.23 20:07:10,A,70.332,-135.291
2010.02.23 20:12:06,1,70.365,-135.456
2010.02.23 20:21:56,1,70.359,-135.452
2010.02.24 17:42:43,B,70.43,-134.583
